features__attributes__OBJECTID,features__attributes__Title,features__attributes__Type,features__attributes__IMDbLink,features__attributes__Address,features__attributes__Site,features__attributes__ShootDate,features__attributes__OriginalDetails,features__geometry__x,features__geometry__y,,,,,,,,,,,,,,,,,exceededTransferLimit
5354,MacGruber,Movie,http://www.imdb.com/title/tt1470023/,1100 2nd Street SW,Barelas Railyards,1250640000000,Railyards,-106.651334814742,35.074486686547,,,,,,,,,,,,,,,,,
5355,MacGruber,Movie,http://www.imdb.com/title/tt1470023/,1100 2nd Street SW,Barelas Railyards,1250726400000,Railyards,-106.651334814742,35.074486686547,,,,,,,,,,,,,,,,,
5356,MacGruber,Movie,http://www.imdb.com/title/tt1470023/,1318 Coal Avenue SE,Roosevelt Park,1250899200000,Roosevelt Park,-106.664055030132,35.0821210144707,,,,,,,,,,,,,,,,,
5357,MacGruber,Movie,http://www.imdb.com/title/tt1470023/,2525 Tingley Drive SW,Tingley Beach Street driving scene,1250985600000,"Tingley Dr SW-Street Closure on Tingley Dr nb,sb fr Alcalde to Marquez",-106.679226099349,35.0911798471526,,,,,,,,,,,,,,,,,
5358,MacGruber,Movie,http://www.imdb.com/title/tt1470023/,1 Civic Plaza NW,Albuquerque Civic Plaza underground parking garage,1251331200000,Civic Plaza underground parking garage,-106.649799149255,35.0873879689807,,,,,,,,,,,,,,,,,
5359,MacGruber,Movie,http://www.imdb.com/title/tt1470023/,246 5th Street NW,Qwest Building Loading Dock,1251331200000,"Qwest Building Loading Dock- ITC on 5th st nb, sb fr Copper to Tijeras",-106.652468988094,35.0862688149025,,,,,,,,,,,,,,,,,
5360,Miss Barb,Movie,http://www.imdb.com/title/tt2814546/,100 1st Street SW,Alvarado Transportation Center,1347753600000,Alvarado Transportation Center,-106.648123788555,35.0835678033863,,,,,,,,,,,,,,,,,
5361,Montar la Cabra,Movie,http://www.imdb.com/title/tt3111474/,1 Kim Place SE,Foothills Open Space in Four Hills,1354406400000,Open Space - Foothills in Four Hills,-106.480619966295,35.0483763545989,,,,,,,,,,,,,,,,,
5362,Montar la Cabra,Movie,http://www.imdb.com/title/tt3111474/,14101 Piedras Road NE,Supper Rock Park,1354406400000,Supper Rock Park,-106.491734622777,35.0732183913107,,,,,,,,,,,,,,,,,
5363,Montar la Cabra,Movie,http://www.imdb.com/title/tt3111474/,4400 Central Avenue SE,Piggies Hot Dogs,1354406400000,Piggies Hot Dogs 4400 Central SE,-106.595308705967,35.0787346708023,,,,,,,,,,,,,,,,,
5364,Motorcycle vs Car Drift Battle 3 The Driftpocalypse,Movie,http://www.imdb.com/title/tt2725834/,200 Tijeras Avenue NW,Tijeras Avenue NW between 2nd Street NW and Commercial Street NE,1365811200000,Tijeras NE & NW - ITC on Tijeras NW/NE fr 2nd to Commercial,-106.649406577391,35.0864880971068,,,,,,,,,,,,,,,,,
5365,Motorcycle vs Car Drift Battle 3 The Driftpocalypse,Movie,http://www.imdb.com/title/tt2725834/,312 Central Avenue SW,Library Bar alley,1365811200000,Alley behind the Library Bar 3rd to 4th SW-ITC on 4th fr Central to Gold NB/SB and on 3rd fr Central to Gold,-106.650896448561,35.0844527122452,,,,,,,,,,,,,,,,,
5366,Motorcycle vs Car Drift Battle 3 The Driftpocalypse,Movie,http://www.imdb.com/title/tt2725834/,400 Broadway Boulevard NE,Marquette Avenue NW Overpass between Broadway Boulevard NE and 2nd Street NW,1365811200000,Marquette Overpass Broadway to 2nd-ITC on Marquette Overpass fr Broadway NE to 2nd NW,-106.644060214452,35.0863352955255,,,,,,,,,,,,,,,,,
5367,Motorcycle vs Car Drift Battle 3 The Driftpocalypse,Movie,http://www.imdb.com/title/tt2725834/,401 2nd Street NW,Albuquerque Convention Center,1365811200000,Convention Center Parking Garage-ITC on garage and on Marquette fr Entrance to Tijeras Exit,-106.648576342728,35.0878302307802,,,,,,,,,,,,,,,,,
5368,Motorcycle vs Car Drift Battle 3 The Driftpocalypse,Movie,http://www.imdb.com/title/tt2725834/,312 Central Avenue SW,Library Bar alley,1365897600000,Alley behind the Library Bar 3rd to 4th SW-ITC on 4th fr Central to Gold NB/SB and on 3rd fr Central to Gold,-106.650896448561,35.0844527122452,,,,,,,,,,,,,,,,,
5369,Motorcycle vs Car Drift Battle 3 The Driftpocalypse,Movie,http://www.imdb.com/title/tt2725834/,400 Broadway Boulevard NE,Marquette Avenue NW Overpass between Broadway Boulevard NE and 2nd Street NW,1365897600000,Marquette Overpass Broadway to 2nd-ITC on Marquette Overpass fr Broadway NE to 2nd NW,-106.644060214452,35.0863352955255,,,,,,,,,,,,,,,,,
5370,Motorcycle vs Car Drift Battle 3 The Driftpocalypse,Movie,http://www.imdb.com/title/tt2725834/,401 2nd Street NW,Albuquerque Convention Center,1365897600000,Convention Center Parking Garage-ITC on garage and on Marquette fr Entrance to Tijeras Exit,-106.648576342728,35.0878302307802,,,,,,,,,,,,,,,,,
5371,My One and Only,Movie,http://www.imdb.com/title/tt1185431/,725 Central Avenue NE,Miltons Family Restaurant closed,1217980800000,Milton's - 725 Central NE - ITC on Central from Locust St. to High St.,-106.638643030132,35.0828737537197,,,,,,,,,,,,,,,,,
5372,My One and Only,Movie,http://www.imdb.com/title/tt1185431/,2437 Central Avenue NW,Village Inn closed,1218067200000,Village Inn - 2437 Central Ave. - ITC on Central from New York to Rio Grande Blvd.,-106.677329257219,35.0945874310687,,,,,,,,,,,,,,,,,
5373,My One and Only,Movie,http://www.imdb.com/title/tt1185431/,4330 Lomas Boulevard NE,Hurricanes Restaurant,1218067200000,Hurricane's Restaurant - 4330 Lomas NE - ITC on Lomas from Montclaire to Washington,-106.596410486069,35.0874114912198,,,,,,,,,,,,,,,,,
5374,My One and Only,Movie,http://www.imdb.com/title/tt1185431/,400 Gold Avenue SW,Simms Building,1218326400000,Simms Building - 4th & gold,-106.651832215508,35.0835442028527,,,,,,,,,,,,,,,,,
5375,My One and Only,Movie,http://www.imdb.com/title/tt1185431/,5400 Central Avenue SE,Economy Inn torn down,1218412800000,Economy Inn - 5400 Central SE - ITC on Central from La Veta Dr. to San Mateo,-106.584781933057,35.0775925992744,,,,,,,,,,,,,,,,,
5376,NBC Today Show,TV Spot entitled Lend A Hand,na,1500 Walter Street SE,Cuidando Los Ninos,1208304000000,Cuidando Los Ninos - 1500 Walter St. NE,-106.641853648484,35.0686685210898,,,,,,,,,,,,,,,,,
5377,Never Land,Movie,http://www.imdb.com/title/tt1837612/,7400 Lomas Boulevard NE,Leisure Bowl interior,1257033600000,Leisure Bowl - all interior,-106.564744068312,35.0872346464494,,,,,,,,,,,,,,,,,
5378,Never Land,Movie,http://www.imdb.com/title/tt1837612/,1601 4th Street NW,On the Corner Café interior now called Cipotes Restaurant,1257120000000,On the Corner Café - interior 1601 4th st. NW,-106.648660606498,35.1000241162597,,,,,,,,,,,,,,,,,
5379,Never Land,Movie,http://www.imdb.com/title/tt1837612/,3405 Central Avenue NE,Guild Theatre alley,1257206400000,Alleyway behind the Guild Theatre,-106.6067978656,35.0800883068051,,,,,,,,,,,,,,,,,
5380,Never Land,Movie,http://www.imdb.com/title/tt1837612/,111 4th Street SW,Alleyway between 4th and 5th Streets SW and Central and Gold Avenues SW,1257292800000,Alley closure north of Gold wb from 5th st to 4th st,-106.651661471824,35.084437970618,,,,,,,,,,,,,,,,,
5381,Never Land,Movie,http://www.imdb.com/title/tt1837612/,111 5th Street SW,Alleyway between 5th and 7th Streets SW and Central and Gold Avenues SW,1257292800000,Alley closure north of Gold wb from 6th st to 5th st,-106.652838186692,35.084592978099,,,,,,,,,,,,,,,,,
5382,Never Land,Movie,http://www.imdb.com/title/tt1837612/,111 6th Street SW,Alleyway between 6th and 7th Streets SW and Central and Gold Avenues SW,1257292800000,Alley closure north of Gold wb from 7th st to 6th st,-106.654171273099,35.0838788960796,,,,,,,,,,,,,,,,,
5383,Never Land,Movie,http://www.imdb.com/title/tt1837612/,500 Marquette Avenue NW,Pedestrian walkway between Bank of the West and City Hall,1257897600000,Pedestrian Walkway btwn Bank of the West bldg & city hall,-106.65217120017,35.0883116476658,,,,,,,,,,,,,,,,,
5384,Never Land,Movie,http://www.imdb.com/title/tt1837612/,111 4th Street NW,Alleyway between 4th and 5th Streets NW and Copper and Central Avenues NW,1258329600000,Alley closure north of Central from 4th st to 5th st wb,-106.651593598714,35.0847819811647,,,,,,,,,,,,,,,,,
5385,Night and Day,TV Series Pilot,http://www.imdb.com/title/tt1231578/,1100 2nd Street SW,Barelas Railyards,1224633600000,Railyards,-106.651334814742,35.074486686547,,,,,,,,,,,,,,,,,
5386,Night and Day,TV Series Pilot,http://www.imdb.com/title/tt1231578/,1100 2nd Street SW,Barelas Railyards,1224720000000,Railyards,-106.651334814742,35.074486686547,,,,,,,,,,,,,,,,,
5387,Night and Day,TV Series Pilot,http://www.imdb.com/title/tt1231578/,1100 2nd Street SW,Barelas Railyards,1224806400000,Railyards,-106.651334814742,35.074486686547,,,,,,,,,,,,,,,,,
5388,NMDOT,PSA Anti Drinking Campaign,na,100 General Stillwell Street NE,Central Avenue NE and General Stillwell Street NE intersection,1234569600000,100 General Stillwell St. NE @ Corner of Central/ No Closures- No ITC,-106.546456521491,35.0735151062938,,,,,,,,,,,,,,,,,
5389,NMDOT,PSA starring Erik Estrada,na,500 Iron Avenue SW,Iron Avenue SW and 5th Street intersection,1242000000000,Intersection of 5th and Iron - close 5th between Coal and Stover/ close Iron between 4th & 6th,-106.653753574458,35.0797786405281,,,,,,,,,,,,,,,,,
5390,NMDOT,PSA,na,5000 Uptown Boulevard NE,San Pedro Drive NE and Uptown Boulevard NE intersection,1304467200000,Intersection of San Pedro and Uptown - Traffic Shift NB/SB San Pedro - Close the wb right lane on Uptown just east of San Pedro,-106.57740682027,35.1054491705781,,,,,,,,,,,,,,,,,
5391,NMDOT,PSA,na,5000 Uptown Boulevard NE,Uptown Boulevard NE between San Pedro Drive NE and Coronado Mall Entrance at Americas Parkway NE,1337472000000,"Uptown Blvd NE, East of San Pedro up to Coronado Mall Entrance - closure on Uptown Blvd NW from San Pedro NE to Jeannedale Dr NE",-106.57740682027,35.1054491705781,,,,,,,,,,,,,,,,,
5392,NMDOT,PSA Crossing Paths,na,111 4th Street SW,Alleyway between 4th and 5th Streets SW and Central and Gold Avenues SW,1365638400000,Alley btwn Central & Gold & 4th & 5th-closure on alley fr 4th to 5th south of central EB/WB,-106.651661471824,35.084437970618,,,,,,,,,,,,,,,,,
5393,NMDOT,PSA Crossing Paths,na,2525 Tingley Drive SW,Tingley Beach Street driving scene,1365638400000,Tingley Dr SW & 8th Street-no ITC; closure on Tingley fr Alcalde to Marquez EB/WB,-106.679226099349,35.0911798471526,,,,,,,,,,,,,,,,,
5394,NMDOT,PSA for DWI,na,407 Central Avenue NW ,Sister Bar,1369180800000,Sister Bar - 407 Central NW - close Alley btwn Tijeras & Central/4th & 5th,-106.651931879097,35.0846183388818,,,,,,,,,,,,,,,,,
5395,NMDOT,PSA,na,1701 Mountain Road NW,Explora,null,Explora/ Tiquex Park Mountain Rd- Closure on  Old town rd from 19th st - 17th,-106.665045144255,35.0970487976673,,,,,,,,,,,,,,,,,
5396,Not Forgotten,Movie,http://www.imdb.com/title/tt1127221/,9200 Central Avenue SW,Duke City Lites now renamed Café 66,1205107200000,Duke City Lites - 9200 Central Ave. SW - no closure or ITC,-106.736983934515,35.0739093492948,,,,,,,,,,,,,,,,,
5397,Not Forgotten,Movie,http://www.imdb.com/title/tt1127221/,111 5th Street SW,Alleyway between 5th and 7th Streets SW and Central and Gold Avenues SW,1205193600000,Alley between 5th St. & 7th St - ITC on alley south of Central from 5th to 7th St.,-106.652838186692,35.084592978099,,,,,,,,,,,,,,,,,
5398,Not Forgotten,Movie,http://www.imdb.com/title/tt1127221/,500 Central Avenue SW,Lindys Diner,1205193600000,Lindy's Diner (upstairs) - 500 Central Ave. SW - no closure or ITC,-106.652835110861,35.0847105109264,,,,,,,,,,,,,,,,,
5399,Not Forgotten,Movie,http://www.imdb.com/title/tt1127221/,806 Central Avenue SE,Memorial Hospital now Hotel Parq Central,1205193600000,Memorial Hospital,-106.637411710271,35.0827632407686,,,,,,,,,,,,,,,,,
5400,Not Forgotten,Movie,http://www.imdb.com/title/tt1127221/,51 Lead Avenue SW,Lead Avenue Overpass,1205798400000,Lead Ave. Bridge - closure on Lead from Broadway to 2nd St.,-106.647588549851,35.0810197458232,,,,,,,,,,,,,,,,,
5401,Nothing But Besties,Movie Duke City Shootout ,http://www.imdb.com/title/tt1720179/,14000 Menaul Boulevard NE,Embudo Canyon at Menaul Trailhead Parking Lot,1279929600000,Embudo Canyon Park - location agreement,-106.48975175079,35.1053111982361,,,,,,,,,,,,,,,,,
5402,Nothing But Besties,Movie Duke City Shootout ,http://www.imdb.com/title/tt1720179/,14000 Menaul Boulevard NE,Embudo Canyon at Menaul Trailhead Parking Lot,1280016000000,Embudo Canyon Park - location agreement,-106.48975175079,35.1053111982361,,,,,,,,,,,,,,,,,
5403,Nothing But Besties,Movie Duke City Shootout ,http://www.imdb.com/title/tt1720179/,14000 Menaul Boulevard NE,Embudo Canyon at Menaul Trailhead Parking Lot,1280102400000,Embudo Canyon Park - location agreement,-106.48975175079,35.1053111982361,,,,,,,,,,,,,,,,,
5404,Nothing But Besties,Movie Duke City Shootout ,http://www.imdb.com/title/tt1720179/,14000 Menaul Boulevard NE,Embudo Canyon at Menaul Trailhead Parking Lot,1280188800000,Embudo Canyon Park - location agreement,-106.48975175079,35.1053111982361,,,,,,,,,,,,,,,,,
5405,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,2100 Louisiana Boulevard NE,Winrock Mall,1208995200000,Winrock Mall,-106.568753468614,35.099133013771,,,,,,,,,,,,,,,,,
5406,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,5001 Jefferson Street NE,Landrys Restaurant,1209513600000,Landry's Restaurant,-106.593468815229,35.1394436484086,,,,,,,,,,,,,,,,,
5407,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,3590 Menaul Boulevard NE,Menaul Boulevard NE between Carlisle and Wyoming Boulevards NE,1209686400000,Menaul from Carlisle to Wyoming - ITC on Menaul from Carlisle to Wyoming,-106.604083158608,35.1092332201981,,,,,,,,,,,,,,,,,
5408,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,6600 Menaul Boulevard NE,Coronado Mall,1209945600000,Coronado Mall,-106.570938022265,35.1090859088637,,,,,,,,,,,,,,,,,
5409,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,5412 2nd Street NW,Albuquerque Police Academy,1210032000000,Albuquerque Police Academy,-106.637006134395,35.1373409437588,,,,,,,,,,,,,,,,,
5410,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,5600 Holly Avenue NE,Calibers Shooting Range,1210032000000,Caliber's Shooting Range - no closure or ITC,-106.581138810931,35.1757451820576,,,,,,,,,,,,,,,,,
5411,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,415 Tijeras Avenue NW,Bernallio County Courthouse,1210723200000,415 Tijeras NW - closure on Tijeras (north curb) from 4th to 6th,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
5412,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,415 Tijeras Avenue NW,Bernallio County Courthouse,1210809600000,415 Tijeras NW - closure on Tijeras (north curb) from 4th to 6th,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
5413,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,400 Roma Avenue NW,Police Department,1210896000000,"400 Roma NW - south side of building on Marquette - ITC on Marquette from 3rd to 5th, 5th from Tijeras to Roma. Closure on Marquette from 4th to 5th, Tijeras (north curb and traffic lane) from 4th to 6th.",-106.650781215372,35.0891719358834,,,,,,,,,,,,,,,,,
5414,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,400 4th Street SW,4th Street SW between Lead AvenueSW and Bridge Boulevard SW,1211414400000,4th St. between Avenida Caesar Chavez & Lead - ITC on 4th from Avenida to Lead,-106.652150267628,35.081551572056,,,,,,,,,,,,,,,,,
5415,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,700 2nd Street SW,2nd Street SW between Stover Avenue SW and Bridge Boulevard SW,1211414400000,2nd St. SW between Avenida Caesar Chavez & Stover - ITC on 2nd from Avenida to Stover,-106.650355240552,35.0783192103767,,,,,,,,,,,,,,,,,
5416,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,200 Atlantic Avenue SW,Atlantic Avenue SW between 1st and 2nd Streets SW,1211500800000,"Intersection of 1st St., 2nd St., Atlantic SW - ITC on 2nd from Stover to Cromwell. Closure on 1st from Stover to 1st and 2nd St. from Stover to Cromwell, and Hazeldine from 1st to 3rd.",-106.650851204014,35.0766296883343,,,,,,,,,,,,,,,,,
5417,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,200 Atlantic Avenue SW,Atlantic Avenue SW between 1st and 2nd Streets SW,1211587200000,"Intersection of 1st St., 2nd St., Atlantic SW - ITC on 2nd from Stover to Cromwell. Closure on 1st from Stover to 1st and 2nd St. from Stover to Cromwell, and Hazeldine from 1st to 3rd.",-106.650851204014,35.0766296883343,,,,,,,,,,,,,,,,,
5418,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,200 Atlantic Avenue SW,Atlantic Avenue SW between 1st and 2nd Streets SW,1212192000000,"Intersection of 1st St., 2nd St., Atlantic SW - ITC on 2nd from Stover to Cromwell. Closure on 1st from Stover to 1st and 2nd St. from Stover to Cromwell, and Hazeldine from 1st to 3rd.",-106.650851204014,35.0766296883343,,,,,,,,,,,,,,,,,
5419,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,200 Atlantic Avenue SW,Atlantic Avenue SW between 1st and 2nd Streets SW,1212278400000,"Intersection of 1st St., 2nd St., Atlantic SW - ITC on 2nd from Stover to Cromwell. Closure on 1st from Stover to 1st and 2nd St. from Stover to Cromwell, and Hazeldine from 1st to 3rd.",-106.650851204014,35.0766296883343,,,,,,,,,,,,,,,,,
5420,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,6800 Menaul Boulevard Northeast,Menaul Boulevard NE between Louisiana and Wyoming Boulevards NE,1212710400000,Menaul NE from Louisiana to Wyoming Blvd. - ITC on Menaul from Louisiana to Wyoming,-106.568780155764,35.1091044879581,,,,,,,,,,,,,,,,,
5421,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,6800 Menaul Boulevard Northeast,Menaul Boulevard NE between Louisiana and Wyoming Boulevards NE,1212796800000,Menaul NE from Louisiana to Wyoming Blvd. - ITC on Menaul from Louisiana to Wyoming,-106.568780155764,35.1091044879581,,,,,,,,,,,,,,,,,
5422,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,6800 Menaul Boulevard Northeast,Menaul Boulevard NE between Louisiana and Wyoming Boulevards NE,1214006400000,Menaul NE from Louisiana to Wyoming Blvd. - ITC on Menaul from Louisiana to Wyoming,-106.568780155764,35.1091044879581,,,,,,,,,,,,,,,,,
5423,Observe and Report,Movie,http://www.imdb.com/title/tt1197628/,6800 Menaul Boulevard Northeast,Menaul Boulevard NE between Louisiana and Wyoming Boulevards NE,1214092800000,Menaul NE from Louisiana to Wyoming Blvd. - ITC on Menaul from Louisiana to Wyoming,-106.568780155764,35.1091044879581,,,,,,,,,,,,,,,,,
5424,Odd Thomas,Movie,http://www.imdb.com/title/tt1767354/,2100 Louisiana Boulevard NE,Winrock Mall,1312502400000,Winrock Mall ,-106.568753468614,35.099133013771,,,,,,,,,,,,,,,,,
5425,Odd Thomas,Movie,http://www.imdb.com/title/tt1767354/,10000 Coors Boulevard Bypass NW,Cottonwood Mall,null,Cottonwood Mall,-106.660097850694,35.1969951675213,,,,,,,,,,,,,,,,,
5426,Odd Thomas,Movie,http://www.imdb.com/title/tt1767354/,401 2nd Street NW,Albuquerque Convention Center,null,Convention Center - close Marquette btwn 2nd & 3rd.  Close 1 lane Tijeras btwn 2nd & 3rd,-106.648576342728,35.0878302307802,,,,,,,,,,,,,,,,,
5427,On the Border,Movie,http://www.imdb.com/title/tt1683467/,3106 Central Avenue SE,Masks Y Mas,1255478400000,3106 Central SE- (Masks Y Mas)- No ITC/ No Closures,-106.610543114496,35.0805589173716,,,,,,,,,,,,,,,,,
5428,On the Border,Movie,http://www.imdb.com/title/tt1683467/,225 Yale Boulevard SE,TriH Convenience Store,1255737600000,225 Yale Blvd SE (Tri H Mini Mart)- No ITC/no Closures,-106.622120450062,35.0771012583888,,,,,,,,,,,,,,,,,
5429,Outside TV,TV Spot for Outside TV,na,1318 Coal Avenue SE,Roosevelt Park,1271030400000,Roosevelt Park - location agreement - 5 people,-106.664055030132,35.0821210144707,,,,,,,,,,,,,,,,,
5430,Pascal's Bullet,Movie Duke City Shootout ,http://www.imdb.com/title/tt1717188/,9200 Central Avenue SW,Calf A Diner now renamed Café 66,1279929600000,9200 Central NW - Calf-A diner - no ITC/no closures,-106.736983934515,35.0739093492948,,,,,,,,,,,,,,,,,
5431,Pascal's Bullet,Movie Duke City Shootout ,http://www.imdb.com/title/tt1717188/,9200 Central Avenue SW,Calf A Diner now renamed Café 66,1280016000000,9200 Central NW - Calf-A diner - no ITC/no closures,-106.736983934515,35.0739093492948,,,,,,,,,,,,,,,,,
5432,Pascal's Bullet,Movie Duke City Shootout ,http://www.imdb.com/title/tt1717188/,9200 Central Avenue SW,Calf A Diner now renamed Café 66,1280102400000,9200 Central NW - Calf-A diner - no ITC/no closures,-106.736983934515,35.0739093492948,,,,,,,,,,,,,,,,,
5433,Pascal's Bullet,Movie Duke City Shootout ,http://www.imdb.com/title/tt1717188/,9200 Central Avenue SW,Calf A Diner now renamed Café 66,1280188800000,9200 Central NW - Calf-A diner - no ITC/no closures,-106.736983934515,35.0739093492948,,,,,,,,,,,,,,,,,
